kernel,error_code,error_msg,phase,count,relative,data_type,data_seed,model,ntrain,ntest,job,run,index,mcmc_strategy,apply_jitter
kernel_00,1,divergent transition,warmup,111,0.00554999988526105,mixture,6,bctm-te,500,5000,005-bctm-te,20250811-180657,NA,NA,NA
kernel_00,1,divergent transition,posterior,106,0.00529999984428286,mixture,6,bctm-te,500,5000,005-bctm-te,20250811-180657,NA,NA,NA
kernel_00,2,maximum tree depth,warmup,19828,0.99140000343322765,mixture,6,bctm-te,500,5000,005-bctm-te,20250811-180657,NA,NA,NA
kernel_00,2,maximum tree depth,posterior,19894,0.9946999549865724,mixture,6,bctm-te,500,5000,005-bctm-te,20250811-180657,NA,NA,NA
kernel_00,3,divergent transition + maximum tree depth,warmup,2,9.999999747378752e-5,mixture,6,bctm-te,500,5000,005-bctm-te,20250811-180657,NA,NA,NA
kernel_00,3,divergent transition + maximum tree depth,posterior,0,0,mixture,6,bctm-te,500,5000,005-bctm-te,20250811-180657,NA,NA,NA
kernel_00,1,divergent transition,warmup,102,0.00509999971836805,mixture,7,bctm-te,1000,5000,005-bctm-te,20250811-140440,NA,NA,NA
kernel_00,1,divergent transition,posterior,352,0.01759999990463257,mixture,7,bctm-te,1000,5000,005-bctm-te,20250811-140440,NA,NA,NA
kernel_00,2,maximum tree depth,warmup,19829,0.9914499521255492,mixture,7,bctm-te,1000,5000,005-bctm-te,20250811-140440,NA,NA,NA
kernel_00,2,maximum tree depth,posterior,19647,0.9823499917984008,mixture,7,bctm-te,1000,5000,005-bctm-te,20250811-140440,NA,NA,NA
kernel_00,3,divergent transition + maximum tree depth,warmup,4,1.9999999494757e-4,mixture,7,bctm-te,1000,5000,005-bctm-te,20250811-140440,NA,NA,NA
kernel_00,3,divergent transition + maximum tree depth,posterior,1,4.999999873689376e-5,mixture,7,bctm-te,1000,5000,005-bctm-te,20250811-140440,NA,NA,NA
kernel_00,1,divergent transition,warmup,86,0.00430000014603138,mixture,7,bctm-te,250,5000,005-bctm-te,20250811-172145,NA,NA,NA
kernel_00,1,divergent transition,posterior,405,0.02025000005960464,mixture,7,bctm-te,250,5000,005-bctm-te,20250811-172145,NA,NA,NA
kernel_00,2,maximum tree depth,warmup,19849,0.9924499988555908,mixture,7,bctm-te,250,5000,005-bctm-te,20250811-172145,NA,NA,NA
kernel_00,2,maximum tree depth,posterior,19446,0.9723000526428224,mixture,7,bctm-te,250,5000,005-bctm-te,20250811-172145,NA,NA,NA
kernel_00,3,divergent transition + maximum tree depth,warmup,7,3.4999998752027e-4,mixture,7,bctm-te,250,5000,005-bctm-te,20250811-172145,NA,NA,NA
kernel_00,3,divergent transition + maximum tree depth,posterior,149,0.00744999991729855,mixture,7,bctm-te,250,5000,005-bctm-te,20250811-172145,NA,NA,NA
kernel_00,1,divergent transition,warmup,107,0.00534999975934624,mixture,7,bctm-te,500,5000,005-bctm-te,20250811-120021,NA,NA,NA
kernel_00,1,divergent transition,posterior,159,0.00795000046491623,mixture,7,bctm-te,500,5000,005-bctm-te,20250811-120021,NA,NA,NA
kernel_00,2,maximum tree depth,warmup,19828,0.99140000343322765,mixture,7,bctm-te,500,5000,005-bctm-te,20250811-120021,NA,NA,NA
kernel_00,2,maximum tree depth,posterior,19840,0.9919999837875366,mixture,7,bctm-te,500,5000,005-bctm-te,20250811-120021,NA,NA,NA
kernel_00,3,divergent transition + maximum tree depth,warmup,2,9.999999747378752e-5,mixture,7,bctm-te,500,5000,005-bctm-te,20250811-120021,NA,NA,NA
kernel_00,3,divergent transition + maximum tree depth,posterior,1,4.999999873689376e-5,mixture,7,bctm-te,500,5000,005-bctm-te,20250811-120021,NA,NA,NA
kernel_00,1,divergent transition,warmup,87,0.00435000006109476,mixture,8,bctm-te,1000,5000,005-bctm-te,20250811-151345,NA,NA,NA
kernel_00,1,divergent transition,posterior,341,0.0170499999076128,mixture,8,bctm-te,1000,5000,005-bctm-te,20250811-151345,NA,NA,NA
kernel_00,2,maximum tree depth,warmup,19847,0.9923500418663024,mixture,8,bctm-te,1000,5000,005-bctm-te,20250811-151345,NA,NA,NA
kernel_00,2,maximum tree depth,posterior,19659,0.98294997215271,mixture,8,bctm-te,1000,5000,005-bctm-te,20250811-151345,NA,NA,NA
kernel_00,3,divergent transition + maximum tree depth,warmup,3,1.499999925727e-4,mixture,8,bctm-te,1000,5000,005-bctm-te,20250811-151345,NA,NA,NA
kernel_00,3,divergent transition + maximum tree depth,posterior,0,0,mixture,8,bctm-te,1000,5000,005-bctm-te,20250811-151345,NA,NA,NA
kernel_00,1,divergent transition,warmup,98,0.00490000005811452,mixture,8,bctm-te,250,5000,005-bctm-te,20250811-143644,NA,NA,NA
kernel_00,1,divergent transition,posterior,213,0.01064999960362911,mixture,8,bctm-te,250,5000,005-bctm-te,20250811-143644,NA,NA,NA
kernel_00,2,maximum tree depth,warmup,19861,0.9930499792099,mixture,8,bctm-te,250,5000,005-bctm-te,20250811-143644,NA,NA,NA
kernel_00,2,maximum tree depth,posterior,19787,0.9893500208854676,mixture,8,bctm-te,250,5000,005-bctm-te,20250811-143644,NA,NA,NA
kernel_00,1,divergent transition,warmup,84,0.00420000031590461,mixture,8,bctm-te,500,5000,005-bctm-te,20250811-180239,NA,NA,NA
kernel_00,1,divergent transition,posterior,46,0.00230000005103647,mixture,8,bctm-te,500,5000,005-bctm-te,20250811-180239,NA,NA,NA
kernel_00,2,maximum tree depth,warmup,19847,0.9923499822616576,mixture,8,bctm-te,500,5000,005-bctm-te,20250811-180239,NA,NA,NA
kernel_00,2,maximum tree depth,posterior,19954,0.9976999759674072,mixture,8,bctm-te,500,5000,005-bctm-te,20250811-180239,NA,NA,NA
kernel_00,3,divergent transition + maximum tree depth,warmup,2,9.999999747378752e-5,mixture,8,bctm-te,500,5000,005-bctm-te,20250811-180239,NA,NA,NA
kernel_00,3,divergent transition + maximum tree depth,posterior,0,0,mixture,8,bctm-te,500,5000,005-bctm-te,20250811-180239,NA,NA,NA
kernel_00,1,divergent transition,warmup,126,0.00630000047385692,mixture,9,bctm-te,1000,5000,005-bctm-te,20250811-140718,NA,NA,NA
kernel_00,1,divergent transition,posterior,428,0.02140000090003013,mixture,9,bctm-te,1000,5000,005-bctm-te,20250811-140718,NA,NA,NA
kernel_00,2,maximum tree depth,warmup,19797,0.9898500442504884,mixture,9,bctm-te,1000,5000,005-bctm-te,20250811-140718,NA,NA,NA
kernel_00,2,maximum tree depth,posterior,19572,0.978600025177002,mixture,9,bctm-te,1000,5000,005-bctm-te,20250811-140718,NA,NA,NA
kernel_00,3,divergent transition + maximum tree depth,warmup,8,3.9999998989515e-4,mixture,9,bctm-te,1000,5000,005-bctm-te,20250811-140718,NA,NA,NA
kernel_00,3,divergent transition + maximum tree depth,posterior,0,0,mixture,9,bctm-te,1000,5000,005-bctm-te,20250811-140718,NA,NA,NA
kernel_00,1,divergent transition,warmup,112,0.00560000026598572,mixture,9,bctm-te,250,5000,005-bctm-te,20250811-185007,NA,NA,NA
kernel_00,1,divergent transition,posterior,770,0.03849999606609344,mixture,9,bctm-te,250,5000,005-bctm-te,20250811-185007,NA,NA,NA
kernel_00,2,maximum tree depth,warmup,19828,0.99140000343322765,mixture,9,bctm-te,250,5000,005-bctm-te,20250811-185007,NA,NA,NA
kernel_00,2,maximum tree depth,posterior,19223,0.961150050163269,mixture,9,bctm-te,250,5000,005-bctm-te,20250811-185007,NA,NA,NA
kernel_00,3,divergent transition + maximum tree depth,warmup,1,4.999999873689376e-5,mixture,9,bctm-te,250,5000,005-bctm-te,20250811-185007,NA,NA,NA
kernel_00,3,divergent transition + maximum tree depth,posterior,7,3.4999998752027e-4,mixture,9,bctm-te,250,5000,005-bctm-te,20250811-185007,NA,NA,NA
kernel_00,1,divergent transition,warmup,114,0.00570000056177377,mixture,9,bctm-te,500,5000,005-bctm-te,20250811-124331,NA,NA,NA
kernel_00,1,divergent transition,posterior,2229,0.11145000159740448,mixture,9,bctm-te,500,5000,005-bctm-te,20250811-124331,NA,NA,NA
kernel_00,2,maximum tree depth,warmup,19816,0.9908000230789183,mixture,9,bctm-te,500,5000,005-bctm-te,20250811-124331,NA,NA,NA
kernel_00,2,maximum tree depth,posterior,17771,0.8885500431060791,mixture,9,bctm-te,500,5000,005-bctm-te,20250811-124331,NA,NA,NA
kernel_00,3,divergent transition + maximum tree depth,warmup,1,4.999999873689376e-5,mixture,9,bctm-te,500,5000,005-bctm-te,20250811-124331,NA,NA,NA
kernel_00,3,divergent transition + maximum tree depth,posterior,0,0,mixture,9,bctm-te,500,5000,005-bctm-te,20250811-124331,NA,NA,NA
kernel_00,1,divergent transition,warmup,97,0.00485000014305114,mixture,10,bctm-te,1000,5000,005-bctm-te,20250811-202107,NA,NA,NA
kernel_00,1,divergent transition,posterior,295,0.01475000008940696,mixture,10,bctm-te,1000,5000,005-bctm-te,20250811-202107,NA,NA,NA
kernel_00,2,maximum tree depth,warmup,19857,0.9928499460220336,mixture,10,bctm-te,1000,5000,005-bctm-te,20250811-202107,NA,NA,NA
kernel_00,2,maximum tree depth,posterior,19705,0.9852499961853028,mixture,10,bctm-te,1000,5000,005-bctm-te,20250811-202107,NA,NA,NA
kernel_00,3,divergent transition + maximum tree depth,warmup,3,1.499999925727e-4,mixture,10,bctm-te,1000,5000,005-bctm-te,20250811-202107,NA,NA,NA
kernel_00,3,divergent transition + maximum tree depth,posterior,0,0,mixture,10,bctm-te,1000,5000,005-bctm-te,20250811-202107,NA,NA,NA
kernel_00,1,divergent transition,warmup,110,0.00549999997019767,mixture,10,bctm-te,250,5000,005-bctm-te,20250811-120041,NA,NA,NA
kernel_00,1,divergent transition,posterior,547,0.02735000103712082,mixture,10,bctm-te,250,5000,005-bctm-te,20250811-120041,NA,NA,NA
kernel_00,2,maximum tree depth,warmup,19865,0.993250012397766,mixture,10,bctm-te,250,5000,005-bctm-te,20250811-120041,NA,NA,NA
kernel_00,2,maximum tree depth,posterior,19452,0.972599983215332,mixture,10,bctm-te,250,5000,005-bctm-te,20250811-120041,NA,NA,NA
kernel_00,3,divergent transition + maximum tree depth,warmup,1,4.999999873689376e-5,mixture,10,bctm-te,250,5000,005-bctm-te,20250811-120041,NA,NA,NA
kernel_00,3,divergent transition + maximum tree depth,posterior,1,4.999999873689376e-5,mixture,10,bctm-te,250,5000,005-bctm-te,20250811-120041,NA,NA,NA
kernel_00,1,divergent transition,warmup,88,0.00439999997615814,mixture,10,bctm-te,500,5000,005-bctm-te,20250811-115750,NA,NA,NA
kernel_00,1,divergent transition,posterior,92,0.00460000010207295,mixture,10,bctm-te,500,5000,005-bctm-te,20250811-115750,NA,NA,NA
kernel_00,2,maximum tree depth,warmup,19858,0.992900013923645,mixture,10,bctm-te,500,5000,005-bctm-te,20250811-115750,NA,NA,NA
kernel_00,2,maximum tree depth,posterior,19908,0.9954000115394592,mixture,10,bctm-te,500,5000,005-bctm-te,20250811-115750,NA,NA,NA
kernel_00,3,divergent transition + maximum tree depth,warmup,1,4.999999873689376e-5,mixture,10,bctm-te,500,5000,005-bctm-te,20250811-115750,NA,NA,NA
kernel_00,3,divergent transition + maximum tree depth,posterior,0,0,mixture,10,bctm-te,500,5000,005-bctm-te,20250811-115750,NA,NA,NA
kernel_00,1,divergent transition,warmup,112,0.00559999980032444,mixture,11,bctm-te,1000,5000,005-bctm-te,20250811-165629,NA,NA,NA
kernel_00,1,divergent transition,posterior,762,0.03810000047087669,mixture,11,bctm-te,1000,5000,005-bctm-te,20250811-165629,NA,NA,NA
kernel_00,2,maximum tree depth,warmup,19809,0.9904500246047974,mixture,11,bctm-te,1000,5000,005-bctm-te,20250811-165629,NA,NA,NA
kernel_00,2,maximum tree depth,posterior,19237,0.9618499875068665,mixture,11,bctm-te,1000,5000,005-bctm-te,20250811-165629,NA,NA,NA
kernel_00,3,divergent transition + maximum tree depth,warmup,6,3.0000001424923e-4,mixture,11,bctm-te,1000,5000,005-bctm-te,20250811-165629,NA,NA,NA
kernel_00,3,divergent transition + maximum tree depth,posterior,1,4.999999873689376e-5,mixture,11,bctm-te,1000,5000,005-bctm-te,20250811-165629,NA,NA,NA
kernel_00,1,divergent transition,warmup,110,0.00549999997019767,mixture,11,bctm-te,250,5000,005-bctm-te,20250811-122642,NA,NA,NA
kernel_00,1,divergent transition,posterior,683,0.03415000066161156,mixture,11,bctm-te,250,5000,005-bctm-te,20250811-122642,NA,NA,NA
kernel_00,2,maximum tree depth,warmup,19843,0.9921500086784364,mixture,11,bctm-te,250,5000,005-bctm-te,20250811-122642,NA,NA,NA
kernel_00,2,maximum tree depth,posterior,19317,0.965849995613098,mixture,11,bctm-te,250,5000,005-bctm-te,20250811-122642,NA,NA,NA
kernel_00,1,divergent transition,warmup,106,0.00530000030994415,mixture,11,bctm-te,500,5000,005-bctm-te,20250811-133412,NA,NA,NA
kernel_00,1,divergent transition,posterior,346,0.01730000041425228,mixture,11,bctm-te,500,5000,005-bctm-te,20250811-133412,NA,NA,NA
kernel_00,2,maximum tree depth,warmup,19813,0.9906499981880188,mixture,11,bctm-te,500,5000,005-bctm-te,20250811-133412,NA,NA,NA
kernel_00,2,maximum tree depth,posterior,19653,0.9826499819755554,mixture,11,bctm-te,500,5000,005-bctm-te,20250811-133412,NA,NA,NA
kernel_00,3,divergent transition + maximum tree depth,warmup,4,1.9999999494757e-4,mixture,11,bctm-te,500,5000,005-bctm-te,20250811-133412,NA,NA,NA
kernel_00,3,divergent transition + maximum tree depth,posterior,1,4.999999873689376e-5,mixture,11,bctm-te,500,5000,005-bctm-te,20250811-133412,NA,NA,NA
kernel_00,1,divergent transition,warmup,93,0.00465000001713633,mixture,12,bctm-te,1000,5000,005-bctm-te,20250811-142005,NA,NA,NA
kernel_00,1,divergent transition,posterior,795,0.03975000232458114,mixture,12,bctm-te,1000,5000,005-bctm-te,20250811-142005,NA,NA,NA
kernel_00,2,maximum tree depth,warmup,19837,0.9918500185012816,mixture,12,bctm-te,1000,5000,005-bctm-te,20250811-142005,NA,NA,NA
kernel_00,2,maximum tree depth,posterior,19204,0.9602000713348388,mixture,12,bctm-te,1000,5000,005-bctm-te,20250811-142005,NA,NA,NA
kernel_00,3,divergent transition + maximum tree depth,warmup,4,1.9999999494757e-4,mixture,12,bctm-te,1000,5000,005-bctm-te,20250811-142005,NA,NA,NA
kernel_00,3,divergent transition + maximum tree depth,posterior,1,4.999999873689376e-5,mixture,12,bctm-te,1000,5000,005-bctm-te,20250811-142005,NA,NA,NA
kernel_00,1,divergent transition,warmup,127,0.00634999992325902,mixture,12,bctm-te,250,5000,005-bctm-te,20250811-122620,NA,NA,NA
kernel_00,1,divergent transition,posterior,139,0.00695000030100345,mixture,12,bctm-te,250,5000,005-bctm-te,20250811-122620,NA,NA,NA
kernel_00,2,maximum tree depth,warmup,19839,0.99194997549057,mixture,12,bctm-te,250,5000,005-bctm-te,20250811-122620,NA,NA,NA
kernel_00,2,maximum tree depth,posterior,19861,0.9930499792099,mixture,12,bctm-te,250,5000,005-bctm-te,20250811-122620,NA,NA,NA
kernel_00,3,divergent transition + maximum tree depth,warmup,3,1.5000000712461e-4,mixture,12,bctm-te,250,5000,005-bctm-te,20250811-122620,NA,NA,NA
kernel_00,3,divergent transition + maximum tree depth,posterior,0,0,mixture,12,bctm-te,250,5000,005-bctm-te,20250811-122620,NA,NA,NA
kernel_00,1,divergent transition,warmup,98,0.00490000005811452,mixture,12,bctm-te,500,5000,005-bctm-te,20250811-123936,NA,NA,NA
kernel_00,1,divergent transition,posterior,215,0.01075000036507845,mixture,12,bctm-te,500,5000,005-bctm-te,20250811-123936,NA,NA,NA
kernel_00,2,maximum tree depth,warmup,19839,0.9919500350952148,mixture,12,bctm-te,500,5000,005-bctm-te,20250811-123936,NA,NA,NA
kernel_00,2,maximum tree depth,posterior,19784,0.989199995994568,mixture,12,bctm-te,500,5000,005-bctm-te,20250811-123936,NA,NA,NA
kernel_00,3,divergent transition + maximum tree depth,warmup,2,9.999999747378752e-5,mixture,12,bctm-te,500,5000,005-bctm-te,20250811-123936,NA,NA,NA
kernel_00,3,divergent transition + maximum tree depth,posterior,1,4.999999873689376e-5,mixture,12,bctm-te,500,5000,005-bctm-te,20250811-123936,NA,NA,NA
kernel_00,1,divergent transition,warmup,79,0.00395000027492642,mixture,13,bctm-te,1000,5000,005-bctm-te,20250811-165241,NA,NA,NA
kernel_00,1,divergent transition,posterior,571,0.02855000086128711,mixture,13,bctm-te,1000,5000,005-bctm-te,20250811-165241,NA,NA,NA
kernel_00,2,maximum tree depth,warmup,19865,0.993250012397766,mixture,13,bctm-te,1000,5000,005-bctm-te,20250811-165241,NA,NA,NA
kernel_00,2,maximum tree depth,posterior,19421,0.9710500240325928,mixture,13,bctm-te,1000,5000,005-bctm-te,20250811-165241,NA,NA,NA
kernel_00,3,divergent transition + maximum tree depth,warmup,5,2.5000001187436e-4,mixture,13,bctm-te,1000,5000,005-bctm-te,20250811-165241,NA,NA,NA
kernel_00,3,divergent transition + maximum tree depth,posterior,8,3.9999998989515e-4,mixture,13,bctm-te,1000,5000,005-bctm-te,20250811-165241,NA,NA,NA
kernel_00,1,divergent transition,warmup,77,0.00384999997913837,mixture,13,bctm-te,250,5000,005-bctm-te,20250811-130836,NA,NA,NA
kernel_00,1,divergent transition,posterior,66,0.0032999999821186,mixture,13,bctm-te,250,5000,005-bctm-te,20250811-130836,NA,NA,NA
kernel_00,2,maximum tree depth,warmup,19885,0.9942499995231628,mixture,13,bctm-te,250,5000,005-bctm-te,20250811-130836,NA,NA,NA
kernel_00,2,maximum tree depth,posterior,19934,0.9966999888420104,mixture,13,bctm-te,250,5000,005-bctm-te,20250811-130836,NA,NA,NA
kernel_00,3,divergent transition + maximum tree depth,warmup,3,1.499999925727e-4,mixture,13,bctm-te,250,5000,005-bctm-te,20250811-130836,NA,NA,NA
kernel_00,3,divergent transition + maximum tree depth,posterior,0,0,mixture,13,bctm-te,250,5000,005-bctm-te,20250811-130836,NA,NA,NA
kernel_00,1,divergent transition,warmup,73,0.00364999985322356,mixture,13,bctm-te,500,5000,005-bctm-te,20250811-162958,NA,NA,NA
kernel_00,1,divergent transition,posterior,310,0.01549999974668026,mixture,13,bctm-te,500,5000,005-bctm-te,20250811-162958,NA,NA,NA
kernel_00,2,maximum tree depth,warmup,19871,0.9935500025749208,mixture,13,bctm-te,500,5000,005-bctm-te,20250811-162958,NA,NA,NA
kernel_00,2,maximum tree depth,posterior,19678,0.9839000105857848,mixture,13,bctm-te,500,5000,005-bctm-te,20250811-162958,NA,NA,NA
kernel_00,3,divergent transition + maximum tree depth,warmup,3,1.499999925727e-4,mixture,13,bctm-te,500,5000,005-bctm-te,20250811-162958,NA,NA,NA
kernel_00,3,divergent transition + maximum tree depth,posterior,12,6.0000002849847e-4,mixture,13,bctm-te,500,5000,005-bctm-te,20250811-162958,NA,NA,NA
kernel_00,1,divergent transition,warmup,101,0.00504999980330467,mixture,14,bctm-te,1000,5000,005-bctm-te,20250811-140733,NA,NA,NA
kernel_00,1,divergent transition,posterior,140,0.00700000021606683,mixture,14,bctm-te,1000,5000,005-bctm-te,20250811-140733,NA,NA,NA
kernel_00,2,maximum tree depth,warmup,19816,0.9907999634742736,mixture,14,bctm-te,1000,5000,005-bctm-te,20250811-140733,NA,NA,NA
kernel_00,2,maximum tree depth,posterior,19860,0.9929999709129332,mixture,14,bctm-te,1000,5000,005-bctm-te,20250811-140733,NA,NA,NA
kernel_00,3,divergent transition + maximum tree depth,warmup,4,1.9999999494757e-4,mixture,14,bctm-te,1000,5000,005-bctm-te,20250811-140733,NA,NA,NA
kernel_00,3,divergent transition + maximum tree depth,posterior,0,0,mixture,14,bctm-te,1000,5000,005-bctm-te,20250811-140733,NA,NA,NA
kernel_00,1,divergent transition,warmup,114,0.00570000056177377,mixture,14,bctm-te,250,5000,005-bctm-te,20250811-143248,NA,NA,NA
kernel_00,1,divergent transition,posterior,499,0.02494999952614307,mixture,14,bctm-te,250,5000,005-bctm-te,20250811-143248,NA,NA,NA
kernel_00,2,maximum tree depth,warmup,19833,0.9916499853134156,mixture,14,bctm-te,250,5000,005-bctm-te,20250811-143248,NA,NA,NA
kernel_00,2,maximum tree depth,posterior,19500,0.975000023841858,mixture,14,bctm-te,250,5000,005-bctm-te,20250811-143248,NA,NA,NA
kernel_00,3,divergent transition + maximum tree depth,warmup,0,0,mixture,14,bctm-te,250,5000,005-bctm-te,20250811-143248,NA,NA,NA
kernel_00,3,divergent transition + maximum tree depth,posterior,1,4.999999873689376e-5,mixture,14,bctm-te,250,5000,005-bctm-te,20250811-143248,NA,NA,NA
kernel_00,1,divergent transition,warmup,87,0.00435000006109476,mixture,14,bctm-te,500,5000,005-bctm-te,20250811-141127,NA,NA,NA
kernel_00,1,divergent transition,posterior,9,4.4999999227002e-4,mixture,14,bctm-te,500,5000,005-bctm-te,20250811-141127,NA,NA,NA
kernel_00,2,maximum tree depth,warmup,19836,0.9918000102043152,mixture,14,bctm-te,500,5000,005-bctm-te,20250811-141127,NA,NA,NA
kernel_00,2,maximum tree depth,posterior,19990,0.9994999766349792,mixture,14,bctm-te,500,5000,005-bctm-te,20250811-141127,NA,NA,NA
kernel_00,3,divergent transition + maximum tree depth,warmup,4,1.9999999494757e-4,mixture,14,bctm-te,500,5000,005-bctm-te,20250811-141127,NA,NA,NA
kernel_00,3,divergent transition + maximum tree depth,posterior,1,4.999999873689376e-5,mixture,14,bctm-te,500,5000,005-bctm-te,20250811-141127,NA,NA,NA
kernel_00,1,divergent transition,warmup,116,0.00580000039190053,mixture,15,bctm-te,1000,5000,005-bctm-te,20250811-172934,NA,NA,NA
